"lifecycle_id","period","component","component_id","book","birth_event","birth_server_time","birth_source_path","birth_source_row","final_event","final_server_time","final_source_path","final_source_row","deal_reason","planned_risk","stressed_net","stressed_r","stop","sloos_release_id","sloos_release_date","sloos_net_tightening_pct_points","sloos_impulse_pct_points","state","release_to_birth_lag_days","centered_stressed_r","centered_stop"
"L0620","P1_2022H2_2023","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2023-09-15T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","465","CLOSE","2023-09-15T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","468","DEAL_REASON_EXPERT","9.262","1.115","0.12038436622759663","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","46","0.11080503360001408","-0.0071174377224199285"
"L0621","P1_2022H2_2023","Return","ZT-H1-US30-RETURN-I-c870a788ec","US30_BOOK","OPEN","2023-09-15T16:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","460","CLOSE","2023-09-15T22:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","469","DEAL_REASON_EXPERT","9.262","-2.3879999999999564","-0.25782768300582554","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","46","-0.32749625070181765","-0.09615384615384616"
"L0622","P1_2022H2_2023","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2023-09-18T14:47:24","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","476","CLOSE","2023-09-18T16:45:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","477","DEAL_REASON_EXPERT","9.1148","0.535","0.05869574757537192","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","49","0.052596397257139375","-0.009523809523809525"
"L0623","P1_2022H2_2023","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2023-09-18T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","481","CLOSE","2023-09-18T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","483","DEAL_REASON_EXPERT","9.1362","0.265","0.02900549462577439","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","49","0.01942616199819184","-0.0071174377224199285"
"L0624","P1_2022H2_2023","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2023-09-19T16:01:27","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","501","CLOSE","2023-09-19T20:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","507","DEAL_REASON_EXPERT","9.1468","-0.805","-0.08800892115275287","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","50","-0.09410827147098542","-0.009523809523809525"
"L0625","P1_2022H2_2023","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2023-09-19T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","505","CLOSE","2023-09-19T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","508","DEAL_REASON_EXPERT","9.1468","-0.715","-0.07816941444002273","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","50","-0.08774874706760528","-0.0071174377224199285"
"L0626","P1_2022H2_2023","Return","ZT-H1-US30-RETURN-I-c870a788ec","US30_BOOK","OPEN","2023-09-19T16:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","499","CLOSE","2023-09-19T22:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","509","DEAL_REASON_EXPERT","9.1468","-1.2079999999999562","-0.13206804565530636","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","50","-0.2017366133512985","-0.09615384615384616"
"L0627","P1_2022H2_2023","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2023-09-20T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","514","CLOSE","2023-09-20T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","516","DEAL_REASON_EXPERT","9.0377","0.36899999999999633","0.04082897197295732","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","51","0.031249639345374766","-0.0071174377224199285"
"L0628","P1_2022H2_2023","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2023-09-21T13:01:40","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","523","CLOSE","2023-09-21T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","534","DEAL_REASON_EXPERT","9.0524","-1.095","-0.12096239671247404","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","52","-0.12706174703070658","-0.009523809523809525"
"L0629","P1_2022H2_2023","Pressure","ZT-M30-US30-INTRADAY-R-2eb111fc46","US30_BOOK","OPEN","2023-09-21T15:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","527","CLOSE","2023-09-21T19:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","535","DEAL_REASON_EXPERT","9.0524","-0.04700000000004366","-0.005191993283553937","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","52","-0.03554371783976654","-0.058823529411764705"
"L0630","P1_2022H2_2023","Return","ZT-H1-US30-RETURN-I-c870a788ec","US30_BOOK","OPEN","2023-09-21T16:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","532","CLOSE","2023-09-21T22:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","536","DEAL_REASON_EXPERT","9.0524","-0.7279999999999563","-0.08042066192390486","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","52","-0.15008922961989699","-0.09615384615384616"
"L0631","P1_2022H2_2023","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2023-09-22T15:31:21","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","543","CLOSE","2023-09-22T16:45:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","544","DEAL_REASON_EXPERT","8.9776","0.6040000000000145","0.0672785599714862","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","53","0.06117920965325365","-0.009523809523809525"
"L0632","P1_2022H2_2023","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2023-09-22T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","548","CLOSE","2023-09-22T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","550","DEAL_REASON_EXPERT","9.0018","-0.395","-0.04388011286631563","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","53","-0.05345944549389818","-0.0071174377224199285"
"L0633","P1_2022H2_2023","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2023-09-25T12:16:21","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","557","CLOSE","2023-09-25T14:45:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","558","DEAL_REASON_EXPERT","8.986","-0.22499999999999998","-0.02503894947696416","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","56","-0.03113829979519671","-0.009523809523809525"
"L0634","P1_2022H2_2023","Pressure","ZT-M30-US30-INTRADAY-R-2eb111fc46","US30_BOOK","OPEN","2023-09-25T15:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","562","CLOSE","2023-09-25T19:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","569","DEAL_REASON_EXPERT","8.977","-0.6270000000000436","-0.06984515985296241","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","56","-0.10019688440917501","-0.058823529411764705"
"L0635","P1_2022H2_2023","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2023-09-25T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","567","CLOSE","2023-09-25T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","570","DEAL_REASON_EXPERT","8.977","0.245","0.027291968363595855","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","56","0.017712635736013303","-0.0071174377224199285"
"L0636","P1_2022H2_2023","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2023-09-26T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","580","CLOSE","2023-09-26T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","582","DEAL_REASON_EXPERT","8.9617","0.2719999999999891","0.030351384223974143","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","57","0.020772051596391596","-0.0071174377224199285"
"L0637","P1_2022H2_2023","Return","ZT-H1-US30-RETURN-I-c870a788ec","US30_BOOK","OPEN","2023-09-26T16:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","575","CLOSE","2023-09-26T22:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","583","DEAL_REASON_EXPERT","8.9617","-2.380999999999985","-0.2656861979311944","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","57","-0.3353547656271865","-0.09615384615384616"
"L0638","P1_2022H2_2023","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2023-09-27T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","588","CLOSE","2023-09-27T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","590","DEAL_REASON_EXPERT","8.8773","-1.4549999999999998","-0.16390118617147104","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","58","-0.17348051879905357","-0.0071174377224199285"
"L0639","P1_2022H2_2023","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2023-09-28T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","595","CLOSE","2023-09-28T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","597","DEAL_REASON_EXPERT","8.8191","1.0250000000000001","0.11622501162250116","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","59","0.10664567899491861","-0.0071174377224199285"
"L0640","P1_2022H2_2023","RC4","ZT-M30-US30-RANGE-COMP-64efb16616","US30_BOOK","OPEN","2023-09-29T13:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","602","EXTERNAL_CLOSE","2023-09-29T17:17:13","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","612","DEAL_REASON_SL","8.8601","-1.1370000000000438","-0.1283281227074236","1","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","60","-0.23912472965810566","0.8627450980392157"
"L0641","P1_2022H2_2023","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2023-09-29T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","609","CLOSE","2023-09-29T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","619","DEAL_REASON_EXPERT","8.8601","-2.125","-0.23983927946637174","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","60","-0.24941861209395427","-0.0071174377224199285"
"L0642","P1_2022H2_2023","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2023-10-02T13:11:41","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","626","CLOSE","2023-10-02T16:45:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","637","DEAL_REASON_EXPERT","8.7297","0.585","0.06701261211725489","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","63","0.06091326179902234","-0.009523809523809525"
"L0643","P1_2022H2_2023","Pressure","ZT-M30-US30-INTRADAY-R-2eb111fc46","US30_BOOK","OPEN","2023-10-02T15:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","630","CLOSE","2023-10-02T19:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","643","DEAL_REASON_EXPERT","8.7297","1.3629999999999562","0.15613365865951365","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","63","0.12578193410330105","-0.058823529411764705"
"L0644","P1_2022H2_2023","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2023-10-02T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","641","CLOSE","2023-10-02T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","644","DEAL_REASON_EXPERT","8.7531","-0.10100000000000364","-0.011538769121797266","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","63","-0.021118101749379815","-0.0071174377224199285"
"L0645","P1_2022H2_2023","Return","ZT-H1-US30-RETURN-I-c870a788ec","US30_BOOK","OPEN","2023-10-02T16:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","635","CLOSE","2023-10-02T22:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","645","DEAL_REASON_EXPERT","8.7297","-1.3170000000000437","-0.15086429086910705","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","63","-0.2205328585650992","-0.09615384615384616"
"L0646","P1_2022H2_2023","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2023-10-03T14:18:29","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","657","CLOSE","2023-10-03T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","666","DEAL_REASON_EXPERT","8.7509","0.185","0.021140682672639386","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","64","0.015041332354406838","-0.009523809523809525"
"L0647","P1_2022H2_2023","RC16","ZT-M30-US30-RANGE-COMP-61f61deaba","US30_BOOK","OPEN","2023-10-03T13:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","650","CLOSE","2023-10-03T17:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","672","DEAL_REASON_EXPERT","8.7509","-3.477000000000044","-0.39733056028523284","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","64","-0.47864165471910514","-0.02666666666666667"
"L0648","P1_2022H2_2023","Pressure","ZT-M30-US30-INTRADAY-R-2eb111fc46","US30_BOOK","OPEN","2023-10-03T15:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","661","CLOSE","2023-10-03T19:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","673","DEAL_REASON_EXPERT","8.7509","2.772999999999956","0.3168816921688005","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","64","0.2865299676125879","-0.058823529411764705"
"L0649","P1_2022H2_2023","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2023-10-03T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","670","CLOSE","2023-10-03T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","674","DEAL_REASON_EXPERT","8.7583","-2.5450000000000004","-0.29058150554331325","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","64","-0.3001608381708958","-0.0071174377224199285"
"L0650","P1_2022H2_2023","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2023-10-04T12:31:03","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","681","CLOSE","2023-10-04T16:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","687","DEAL_REASON_EXPERT","8.6283","-0.645","-0.07475400716247697","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","65","-0.08085335748070953","-0.009523809523809525"
"L0651","P1_2022H2_2023","Pressure","ZT-M30-US30-INTRADAY-R-2eb111fc46","US30_BOOK","OPEN","2023-10-04T15:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","685","CLOSE","2023-10-04T19:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","693","DEAL_REASON_EXPERT","8.6283","0.5229999999999564","0.060614489528639064","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","65","0.030262764972426463","-0.058823529411764705"
"L0652","P1_2022H2_2023","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2023-10-04T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","691","CLOSE","2023-10-04T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","694","DEAL_REASON_EXPERT","8.6025","0.20500000000000002","0.02383028189479803","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","65","0.01425094926721548","-0.0071174377224199285"
"L0653","P1_2022H2_2023","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2023-10-05T15:01:42","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","701","CLOSE","2023-10-05T15:45:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","702","DEAL_REASON_EXPERT","8.6316","0.785","0.09094490013438991","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","66","0.08484554981615736","-0.009523809523809525"
"L0654","P1_2022H2_2023","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2023-10-05T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","706","CLOSE","2023-10-05T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","708","DEAL_REASON_EXPERT","8.663","-0.235","-0.027126861364423407","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","66","-0.036706193992005955","-0.0071174377224199285"
"L0655","P1_2022H2_2023","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2023-10-06T15:45:34","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","720","CLOSE","2023-10-06T17:45:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv","730","DEAL_REASON_EXPERT","8.6536","1.715","0.1981834149949154","0","202307","2023-07-31","50.8","4.7","TIGHTENING_IMPULSE","67","0.19208406467668285","-0.009523809523809525"
